edad,tieneHijos,cantidadHijos,genero,nivelEducativo,religiosidad,conservadorProgresista,userId,1_correct,2_correct,3_correct,4_correct,5_correct,6_correct,7_correct,8_correct,9_correct,10_correct,11_correct,12_correct
41,1,1,2,4,4,54,32718,1,1,0,0,1,0,1,0,1,1,1,1
22,0,-999,1,5,20,100,32719,1,0,0,1,1,1,1,0,0,1,1,1
34,0,-999,2,6,0,100,32720,0,1,1,1,1,0,0,1,1,1,0,0
19,0,-999,1,5,0,56,32721,1,1,0,1,1,1,0,1,0,0,0,1
17,0,-999,2,3,37,58,32722,1,1,0,1,0,1,0,1,0,0,1,1
29,0,-999,1,6,61,79,32723,1,0,0,1,1,1,1,1,1,0,1,1
23,0,-999,2,5,0,87,32724,1,1,0,1,0,1,1,1,0,1,1,0
25,0,-999,1,5,2,55,32725,0,0,1,1,1,1,1,1,1,1,1,1
21,0,-999,1,5,0,84,32726,1,0,1,1,1,1,1,0,1,1,0,1
21,0,-999,1,5,0,72,32727,1,0,1,1,1,1,1,1,1,1,0,0
27,0,-999,3,5,0,69,32728,1,1,0,1,0,0,1,1,0,1,0,1
19,0,-999,1,5,0,83,32729,1,1,1,1,1,1,0,1,1,0,0,0
30,0,-999,2,5,59,50,32730,1,1,1,0,1,1,1,1,1,0,0,1
41,1,1,1,6,0,100,32731,1,1,0,0,1,1,1,1,0,0,0,1
20,0,-999,1,5,14,82,32732,0,1,0,1,0,1,1,0,1,1,1,1
30,0,-999,1,6,7,52,32733,1,1,0,1,1,1,1,1,1,1,0,1
24,0,-999,1,5,54,56,32734,1,1,1,0,0,1,0,1,1,1,1,0
19,0,-999,2,4,0,69,32735,1,0,1,0,1,1,0,0,1,1,0,1
18,0,-999,1,4,0,100,32736,1,0,0,1,1,1,1,1,0,1,0,0
28,0,-999,1,6,0,67,32737,0,1,0,1,0,0,0,1,1,0,1,0
23,0,-999,1,6,49,50,32738,1,1,1,0,0,0,1,0,1,0,1,1
27,0,-999,2,5,1,95,32739,0,0,1,1,1,0,0,1,1,1,1,0
27,0,-999,1,6,18,76,32740,0,0,0,0,0,1,1,1,0,1,0,0
25,0,-999,1,6,3,100,32741,1,0,1,1,1,1,0,1,1,1,0,1
33,0,-999,2,5,0,93,32742,1,1,1,1,1,0,1,0,1,1,1,1
28,0,-999,2,6,14,73,32743,1,0,1,1,1,1,1,1,1,0,1,0
34,0,-999,1,6,48,52,32744,1,1,0,0,1,1,0,0,1,1,1,0
38,1,2,1,6,0,97,32745,0,1,1,1,0,0,1,0,0,0,1,0
54,1,2,1,4,45,30,32746,1,0,1,1,0,1,0,1,0,1,1,1
26,0,-999,1,5,19,88,32747,1,1,1,0,0,1,0,1,0,0,0,1
26,0,-999,2,4,64,50,32748,1,1,0,1,1,0,0,1,1,1,1,1
27,0,-999,1,6,0,59,32749,1,1,0,0,1,1,0,1,0,1,1,0
20,0,-999,2,5,50,37,32750,1,1,1,0,1,1,1,0,1,1,0,1
26,0,-999,2,3,0,83,32751,1,0,1,1,1,1,0,0,0,0,1,0
23,0,-999,2,3,49,75,32752,1,0,1,0,1,1,1,0,1,1,0,0
38,0,-999,1,6,26,50,32753,0,0,0,1,0,1,0,1,0,0,1,1
20,0,-999,2,5,0,71,32754,0,0,0,0,0,0,0,1,1,0,1,1
33,0,-999,2,6,15,70,32755,1,0,0,0,1,0,0,1,0,1,0,0
21,0,-999,1,5,21,84,32756,1,1,1,1,1,1,1,1,1,1,1,1
30,0,-999,1,6,50,61,32757,1,1,1,0,1,1,1,1,1,0,1,1
24,0,-999,2,5,0,92,32758,0,1,0,0,0,1,0,1,1,0,1,1
18,0,-999,2,3,0,81,32759,1,0,1,1,0,1,1,1,0,1,0,0
30,0,-999,1,6,0,96,32760,1,0,0,1,1,0,1,0,1,1,1,1
26,0,-999,2,5,11,100,32761,1,0,1,0,1,1,0,1,1,1,1,1
17,0,-999,2,3,0,88,32762,1,0,0,1,0,1,1,0,1,1,1,1
25,0,-999,1,6,21,90,32763,0,1,1,1,1,0,0,1,1,1,1,0
36,0,-999,1,6,20,47,32764,1,1,0,1,1,0,0,1,1,1,1,0
38,1,2,2,6,0,79,32765,1,1,1,0,1,1,1,1,1,0,1,1
25,1,1,1,6,0,66,32766,1,1,0,1,1,1,0,1,0,1,1,1
23,0,-999,2,5,0,100,32767,1,0,0,1,0,0,0,1,1,1,1,1
21,0,-999,2,5,52,64,32768,0,1,0,1,1,1,1,1,0,1,1,1
34,0,-999,2,5,0,58,32769,0,0,0,0,1,1,1,0,0,1,0,0
29,0,-999,2,6,73,67,32770,0,0,0,1,1,0,1,1,1,0,0,1
39,1,2,1,6,22,70,32771,0,0,0,1,0,0,1,0,1,0,1,0
26,0,-999,2,5,0,50,32772,1,1,1,1,1,0,0,1,1,1,1,1
24,0,-999,2,6,15,82,32773,1,0,1,0,1,1,1,0,1,1,0,0
18,0,-999,1,5,11,100,32774,0,0,1,1,1,0,1,1,1,1,1,0
19,0,-999,2,5,37,62,32775,1,1,0,1,1,1,1,1,0,0,1,0
36,1,1,2,5,0,51,32776,1,1,0,0,1,1,1,1,0,1,1,1
26,0,-999,1,5,0,68,32777,0,1,1,0,0,1,0,0,1,1,0,1
38,0,-999,1,6,51,44,32778,1,1,0,0,1,0,0,1,1,1,0,1
19,0,-999,1,5,0,99,32779,1,0,1,1,0,1,1,1,0,1,1,1
27,0,-999,1,6,27,68,32780,1,0,1,0,1,1,1,1,1,1,0,1
22,0,-999,1,5,19,46,32781,1,1,1,1,1,0,1,1,1,1,1,1
21,0,-999,1,5,0,100,32782,1,1,1,1,1,1,0,1,1,0,1,0
24,0,-999,1,5,33,57,32783,1,1,1,0,1,1,1,1,1,1,1,1
24,0,-999,2,6,18,78,32784,0,0,0,0,0,1,1,1,1,0,0,1
18,0,-999,1,4,21,48,32785,1,0,0,1,1,0,0,0,1,0,1,0
31,0,-999,2,5,0,77,32786,0,1,0,0,0,1,1,1,0,1,1,1
29,1,2,1,6,100,18,32787,0,0,1,0,1,1,1,1,1,1,1,0
20,0,-999,1,5,0,78,32788,0,0,1,0,0,1,1,0,1,1,1,0
19,0,-999,2,5,0,76,32789,0,0,1,0,1,1,0,1,1,0,0,0
41,1,1,1,6,79,73,32790,0,1,1,1,0,1,1,1,0,1,1,1
32,1,1,2,6,18,83,32791,1,1,1,0,1,0,0,1,1,1,1,0
23,0,-999,1,6,34,70,32792,1,1,0,0,1,1,0,1,0,1,0,1
30,0,-999,2,4,0,100,32793,0,1,0,0,0,1,1,1,1,1,1,1
26,0,-999,1,6,0,58,32794,0,0,0,0,1,0,0,1,0,0,1,1
21,0,-999,1,5,30,68,32795,0,1,1,0,0,0,1,0,0,1,1,1
33,0,-999,1,6,100,63,32796,0,0,1,1,1,1,1,0,1,1,0,0
21,0,-999,2,5,3,97,32797,0,0,0,1,0,0,0,1,0,0,1,1
22,0,-999,2,6,66,71,32798,1,1,1,1,1,0,1,0,1,1,1,1
17,0,-999,1,4,63,77,32799,1,0,1,1,0,1,1,1,1,1,0,1
25,0,-999,1,5,0,100,32800,1,1,1,1,1,0,0,1,1,1,0,1
21,0,-999,1,5,14,88,32801,1,1,1,1,1,1,1,1,1,1,0,1
26,0,-999,1,6,54,33,32802,0,0,0,0,1,1,1,1,1,1,1,1
21,0,-999,1,5,0,70,32803,1,1,1,0,1,1,1,0,1,1,0,1
22,0,-999,1,5,33,70,32804,0,0,1,0,1,1,0,1,1,1,0,0
33,0,-999,1,6,41,57,32805,1,1,1,0,1,1,1,0,1,1,0,1
29,0,-999,1,6,29,67,32806,1,1,1,1,1,1,0,1,1,1,1,0
20,0,-999,2,5,0,57,32807,0,0,0,0,1,0,0,1,1,1,1,1
21,0,-999,1,5,85,63,32808,1,0,1,1,0,0,0,0,1,1,1,1
21,0,-999,2,3,0,100,32809,1,0,1,1,1,1,0,1,1,0,0,1
23,0,-999,1,6,52,72,32810,1,1,1,0,0,1,1,0,0,1,1,0
23,0,-999,1,5,50,50,32811,1,1,0,1,1,1,1,1,1,1,1,1
20,0,-999,1,4,16,100,32812,0,1,1,0,0,1,0,1,1,0,0,1
30,0,-999,1,6,56,75,32813,1,1,1,1,0,1,1,1,1,1,0,0
32,0,-999,2,5,2,89,32814,1,1,1,1,0,0,0,0,1,1,0,1
32,0,-999,2,5,0,79,32815,0,0,1,1,1,1,1,1,1,1,1,1
27,0,-999,1,6,61,53,32816,0,0,0,0,1,1,1,1,1,0,1,1
18,0,-999,1,4,25,65,32817,1,1,0,1,1,0,1,0,0,0,0,1
30,0,-999,1,6,22,85,32818,0,0,0,0,1,1,1,1,1,1,1,0
25,0,-999,1,5,0,100,32819,1,0,1,0,0,1,0,1,0,1,1,0
32,0,-999,2,6,71,63,32820,0,0,0,0,1,0,0,1,1,0,1,1
60,1,1,1,6,8,100,32821,1,1,1,0,1,1,1,0,0,1,0,1
41,1,1,1,5,0,100,32822,1,1,0,1,1,1,1,0,1,1,1,1
17,0,-999,1,4,2,84,32823,0,1,0,1,1,1,0,0,0,0,1,1
38,0,-999,2,6,51,51,32824,1,1,1,0,0,1,1,0,1,1,1,0
25,0,-999,1,5,3,72,32825,1,1,0,0,0,1,0,1,0,0,0,0
29,0,-999,2,5,0,70,32826,0,0,0,1,0,1,1,0,1,1,1,1
54,1,2,1,6,61,82,32827,0,1,1,1,0,1,0,0,1,1,1,1
24,0,-999,1,5,32,60,32828,1,1,1,1,0,1,1,0,1,1,1,1
24,1,1,2,5,0,71,32829,1,1,1,1,1,1,1,1,1,1,1,1
23,0,-999,1,6,7,49,32830,1,0,1,1,1,1,1,1,1,0,1,1
44,0,-999,1,5,0,95,32831,1,1,1,0,1,1,0,0,1,1,1,0
23,0,-999,1,5,0,100,32832,1,1,1,1,0,0,0,0,0,0,0,0
29,0,-999,1,6,0,100,32833,1,1,1,1,1,1,1,0,0,1,0,0
40,1,1,2,5,3,70,32834,0,1,1,0,0,1,1,1,1,1,1,0
22,0,-999,2,5,0,73,32835,1,0,0,1,0,1,1,1,1,0,0,1
18,0,-999,2,3,0,100,32836,0,1,0,0,1,0,1,1,1,1,0,1
24,0,-999,1,6,0,100,32837,0,1,0,1,0,1,1,1,1,1,0,1
23,0,-999,1,6,0,92,32838,1,1,1,1,1,1,0,1,1,1,1,1
24,0,-999,1,6,10,100,32839,0,1,1,1,1,1,0,1,0,1,1,1
36,1,1,1,5,0,100,32840,1,1,1,1,0,0,1,1,1,1,1,0
24,0,-999,1,5,45,53,32841,0,1,0,1,0,0,0,1,1,1,0,1
26,0,-999,1,5,0,71,32842,0,1,1,1,0,0,1,0,1,1,1,0
18,0,-999,2,4,0,72,32843,1,1,1,0,0,0,1,1,1,0,1,0
26,1,2,2,3,18,52,32844,0,1,1,1,1,0,1,0,0,0,1,1
42,1,4,2,5,3,82,32845,1,0,1,1,1,1,1,1,0,1,1,1
22,0,-999,1,4,11,100,32846,1,1,1,0,1,0,1,1,1,0,1,0
23,0,-999,1,5,14,100,32847,0,1,0,1,1,1,1,0,1,1,1,0
23,0,-999,2,5,0,100,32848,0,0,1,1,0,1,0,1,1,0,1,1
25,0,-999,1,6,0,83,32849,1,1,0,1,1,1,0,0,1,0,1,1
24,0,-999,1,5,0,100,32850,0,1,0,1,0,1,1,1,1,1,0,1
26,0,-999,2,6,6,75,32851,1,1,0,0,0,1,1,1,1,1,1,1
22,0,-999,1,5,0,100,32852,1,1,1,0,1,0,1,1,0,0,1,0
35,1,1,2,6,16,100,32853,0,1,1,0,0,1,1,1,1,0,0,0
30,0,-999,2,3,0,69,32854,0,1,0,1,1,1,1,1,1,0,0,1
21,0,-999,1,5,0,75,32855,0,1,0,0,1,1,1,1,1,1,1,0
50,0,-999,1,5,45,0,32856,1,0,0,0,0,1,1,0,1,1,1,1
30,0,-999,1,6,0,100,32857,1,0,1,0,1,1,0,0,1,0,0,1
27,0,-999,2,3,0,100,32858,1,1,0,0,0,0,1,1,0,1,1,0
22,0,-999,1,5,0,68,32859,1,1,0,1,0,1,1,1,1,0,1,0
45,1,2,2,6,0,80,32860,1,1,1,1,1,1,0,0,1,0,1,0
29,0,-999,1,6,0,74,32861,1,0,1,1,1,1,0,0,0,1,0,1
29,0,-999,2,5,8,72,32862,0,0,0,1,1,1,0,1,0,1,0,1
35,1,2,2,6,1,100,32863,1,0,0,1,1,1,0,0,1,1,1,1
21,0,-999,1,5,17,85,32864,0,1,0,1,1,1,1,1,1,1,1,1
39,0,-999,1,6,0,100,32865,0,1,1,1,0,1,0,0,1,0,1,1
21,0,-999,1,4,0,100,32866,1,1,0,0,1,0,0,1,1,1,1,1
35,1,1,1,6,98,28,32867,1,0,1,1,0,1,1,1,1,1,1,1
29,0,-999,1,5,3,56,32868,0,0,0,1,0,1,1,0,1,0,1,0
33,1,1,1,6,54,63,32869,1,1,1,0,1,1,1,1,1,1,0,0
28,0,-999,2,6,0,61,32870,1,1,0,1,0,0,1,1,0,1,1,1
23,0,-999,1,6,0,74,32871,1,0,1,1,1,1,1,1,1,1,0,0
37,0,-999,2,5,6,64,32872,1,0,1,0,1,0,1,1,1,1,1,1
25,0,-999,1,5,13,89,32873,0,1,0,1,1,1,1,1,0,1,1,0
31,0,-999,2,6,0,60,32874,1,1,1,1,1,0,0,0,1,1,1,1
21,0,-999,1,4,70,15,32875,0,0,1,0,1,1,1,1,1,1,1,0
21,0,-999,1,5,10,68,32876,0,0,1,0,1,1,0,1,1,0,0,1
21,0,-999,2,5,0,64,32877,1,0,0,1,1,1,1,1,0,0,0,1
20,0,-999,1,5,0,100,32878,1,1,1,1,1,0,1,0,0,0,1,1
19,0,-999,1,5,0,73,32879,1,1,1,1,1,0,1,0,1,0,1,1
45,1,2,1,6,2,58,32880,1,1,0,0,1,1,1,1,1,1,1,0
23,0,-999,2,5,14,46,32881,0,0,1,0,0,0,0,0,1,0,1,0
23,0,-999,1,4,0,71,32882,1,1,1,1,1,1,1,1,1,1,1,1
41,1,2,2,4,80,2,32883,1,0,1,0,1,0,1,0,1,1,1,1
25,0,-999,1,5,34,100,32884,1,1,1,0,0,1,0,0,0,0,0,1
23,0,-999,1,5,0,100,32885,0,0,1,1,0,1,1,0,1,1,1,1
23,0,-999,2,5,0,58,32886,1,1,1,0,1,1,1,1,0,1,1,1
25,0,-999,2,5,0,100,32887,1,0,1,1,1,0,1,1,0,0,0,1
30,0,-999,2,6,8,88,32888,0,0,0,1,0,1,1,0,1,0,1,0
19,0,-999,1,5,0,75,32889,1,1,1,0,0,1,0,1,1,1,0,1
31,0,-999,1,6,16,83,32890,0,1,1,0,1,1,1,0,1,1,1,1
29,0,-999,1,5,2,99,32891,1,1,1,0,1,0,1,1,1,1,1,1
25,0,-999,1,5,8,60,32892,1,1,0,1,1,1,0,1,1,0,1,1
27,0,-999,2,5,0,68,32893,1,1,0,1,1,1,1,1,1,1,0,0
29,0,-999,2,5,11,75,32894,0,0,1,0,1,1,1,1,1,1,0,1
28,0,-999,2,5,65,42,32895,0,1,1,1,1,1,1,0,0,0,0,0
20,0,-999,1,5,1,60,32896,1,1,1,0,1,1,1,0,0,0,1,0
23,0,-999,1,5,1,100,32897,0,1,1,1,0,1,1,1,1,1,0,1
33,0,-999,1,5,30,57,32898,1,1,0,0,1,0,1,0,1,1,0,1
19,0,-999,2,5,26,42,32899,1,1,0,1,0,1,1,1,0,0,1,1
25,0,-999,1,5,0,80,32900,0,1,1,1,0,1,1,0,1,0,1,1
20,0,-999,1,5,0,82,32901,1,1,0,1,0,0,1,1,1,0,1,0
30,0,-999,1,5,34,52,32902,1,0,1,0,0,1,0,0,1,1,1,1
22,0,-999,1,5,0,100,32903,0,1,0,0,1,0,1,0,0,0,1,0
33,1,1,1,6,18,73,32904,0,0,1,1,1,1,1,1,1,0,1,1
20,0,-999,1,5,15,67,32905,0,0,0,0,0,0,1,1,1,1,0,0
27,0,-999,1,6,47,86,32906,1,1,1,1,1,0,0,0,0,1,1,1
27,0,-999,1,5,0,100,32907,1,0,1,0,0,1,1,0,1,1,1,0
34,0,-999,1,6,0,81,32908,1,0,0,1,0,0,1,0,0,0,1,0
33,0,-999,1,6,35,100,32909,0,1,0,1,1,0,1,0,1,1,1,0
27,0,-999,1,5,91,33,32910,1,1,1,1,1,1,1,0,1,1,1,0
25,0,-999,1,6,15,100,32911,1,0,0,1,1,1,1,1,0,1,0,0
41,1,2,1,6,90,20,32912,1,1,1,0,1,0,1,1,1,0,1,0
20,0,-999,2,4,34,48,32913,1,1,0,0,1,1,1,0,0,1,0,0
25,0,-999,2,4,56,86,32914,0,1,1,0,1,0,1,1,0,1,1,1
21,0,-999,2,5,0,100,32915,0,0,1,0,1,1,0,1,1,1,0,1
24,0,-999,2,5,0,79,32916,1,0,0,1,1,0,1,1,1,1,1,1
24,0,-999,1,5,37,100,32917,1,0,1,0,1,1,1,1,1,1,1,1
19,0,-999,1,5,7,69,32918,1,0,1,1,1,1,1,0,1,1,0,0
30,0,-999,2,4,1,47,32919,1,1,1,1,0,1,1,1,0,0,0,1
45,0,-999,3,5,50,100,32920,1,1,1,1,1,1,1,1,1,1,1,0
30,0,-999,1,5,1,96,32921,1,0,0,1,0,0,1,1,1,1,1,0
37,1,2,2,6,60,90,32922,0,0,1,1,1,1,0,1,0,1,1,1
23,0,-999,2,5,0,77,32923,1,0,1,0,1,0,1,0,1,1,1,1
23,0,-999,1,4,1,49,32924,0,0,0,1,1,1,1,0,1,1,1,0
23,0,-999,1,5,0,100,32925,0,1,1,1,1,0,0,1,1,0,1,1
35,1,1,1,6,22,50,32926,1,1,1,0,1,1,1,0,1,1,0,0
31,0,-999,1,6,65,55,32927,1,0,1,1,1,1,1,1,1,1,1,1
22,0,-999,2,5,0,76,32928,1,1,1,1,1,1,1,1,1,1,1,0
34,0,-999,1,6,31,58,32929,1,0,1,1,1,1,1,1,1,1,1,1
21,0,-999,1,5,2,87,32930,1,0,1,0,0,0,0,1,1,0,1,1
16,0,-999,1,3,29,89,32931,0,1,1,1,1,1,0,0,1,1,0,1
30,1,1,1,6,13,100,32932,0,1,1,0,1,1,1,0,0,1,1,1
24,0,-999,2,5,0,100,32933,1,1,0,1,1,1,1,0,0,1,0,1
29,0,-999,2,5,19,79,32934,1,1,0,0,1,1,1,1,1,1,1,0
20,0,-999,1,5,84,64,32935,1,1,1,1,0,1,0,1,1,1,0,1
16,0,-999,1,3,1,73,32936,1,0,1,1,1,0,0,0,0,0,1,1
24,0,-999,1,5,0,85,32937,0,1,1,0,1,0,1,0,0,1,1,1
24,0,-999,1,5,33,51,32938,0,0,0,1,1,1,1,1,1,0,1,1
25,0,-999,1,6,0,84,32939,1,1,1,1,1,0,1,1,1,1,0,1
21,0,-999,2,4,52,44,32940,1,1,0,0,0,1,1,1,1,1,0,0
22,0,-999,2,5,75,69,32941,1,0,0,1,0,1,1,1,1,1,0,1
24,0,-999,2,5,0,59,32942,0,1,1,1,0,0,1,1,0,1,0,0
24,0,-999,1,6,0,72,32943,0,1,1,0,1,1,0,0,0,1,1,1
24,0,-999,1,5,68,69,32944,1,1,1,0,0,1,1,1,1,1,1,1
43,0,-999,1,6,0,64,32945,1,0,0,1,1,0,1,0,1,0,0,0
18,0,-999,2,4,0,58,32946,1,1,1,1,0,0,1,0,0,0,0,0
21,0,-999,1,4,0,58,32947,1,1,1,0,0,0,1,1,1,1,1,1
24,0,-999,1,5,2,87,32948,1,0,0,1,1,0,1,1,1,1,0,1
26,0,-999,2,5,0,100,32949,1,0,1,0,1,0,1,1,1,0,0,0
26,0,-999,1,6,17,31,32950,1,0,0,1,1,1,0,1,1,0,1,1
47,1,2,2,6,0,58,32951,0,1,1,0,1,0,1,1,1,0,1,1
25,0,-999,2,6,0,100,32952,1,1,1,1,0,1,1,1,0,0,0,1
28,1,1,1,5,0,100,32953,1,0,1,1,1,0,0,0,1,1,0,1
29,0,-999,1,6,0,100,32954,1,1,1,1,0,1,1,0,1,1,0,0
29,0,-999,1,5,0,100,32955,1,1,0,1,1,0,1,1,1,1,1,0
40,1,3,1,6,30,71,32956,1,1,1,1,0,0,1,1,1,1,1,0
23,0,-999,1,5,21,62,32957,1,0,0,1,1,1,1,0,1,0,1,1
43,1,2,1,3,53,50,32958,0,1,1,1,1,1,0,1,0,1,1,0
38,1,2,1,5,1,100,32959,1,0,0,1,0,0,1,1,0,0,0,1
30,0,-999,1,5,0,49,32960,0,0,1,1,0,1,0,1,1,1,0,1
19,0,-999,1,6,49,73,32961,0,1,1,1,0,0,0,1,1,0,1,1
16,0,-999,2,3,0,94,32962,0,1,1,1,1,1,1,1,1,1,0,1
24,1,1,1,5,0,76,32963,1,1,0,1,0,1,1,0,0,1,1,1
28,0,-999,1,5,26,78,32964,0,1,1,1,1,1,1,1,1,1,1,1
24,0,-999,1,5,62,58,32965,0,1,0,1,1,1,1,1,0,1,0,0
30,0,-999,2,5,0,100,32966,1,1,1,0,1,1,0,1,0,1,1,0
24,0,-999,1,5,26,83,32967,1,1,0,0,0,1,0,0,1,0,0,1
45,1,3,2,6,31,70,32968,1,1,0,0,1,0,1,1,1,1,0,1
20,0,-999,1,5,41,73,32969,1,1,1,1,1,0,1,0,0,1,1,1
28,0,-999,1,5,0,73,32970,0,1,1,1,1,0,1,0,1,1,0,1
34,0,-999,2,5,27,72,32971,0,1,1,1,1,1,1,1,1,1,1,1
24,0,-999,1,5,1,51,32972,0,1,1,0,1,1,1,1,1,0,1,1
17,0,-999,1,4,0,13,32973,1,1,0,0,1,1,0,1,1,1,0,0
52,0,-999,1,5,7,100,32974,0,0,1,1,0,1,1,0,1,0,1,1
22,0,-999,2,5,49,52,32975,1,0,1,1,1,1,0,1,0,1,1,1
21,0,-999,2,6,0,85,32976,1,1,0,1,0,1,0,0,1,1,0,0
27,1,1,1,5,47,73,32977,1,0,0,0,1,1,0,1,1,1,1,1
22,0,-999,2,5,16,70,32978,1,1,0,0,1,1,0,0,1,0,1,1
18,0,-999,1,5,16,84,32979,1,0,0,0,1,0,0,1,1,0,1,1
24,0,-999,1,6,62,87,32980,0,0,1,0,0,1,0,1,1,1,1,1
35,0,-999,1,6,0,61,32981,1,0,1,1,0,0,1,1,0,1,1,1
24,0,-999,1,5,1,100,32982,1,1,0,0,0,0,1,1,1,0,1,1
24,0,-999,1,6,5,54,32983,0,1,1,0,1,1,1,0,0,1,1,1
30,0,-999,2,5,0,73,32984,0,1,1,1,1,0,1,0,1,0,1,1
37,1,2,2,6,0,83,32985,1,0,1,1,0,0,1,1,1,0,1,1
26,0,-999,2,5,0,55,32986,1,0,1,0,0,1,1,1,1,1,1,1
23,0,-999,1,6,28,67,32987,1,1,1,0,1,1,1,1,1,0,0,0
30,0,-999,2,5,0,57,32988,0,0,1,1,0,1,1,0,1,1,0,1
25,0,-999,1,5,0,70,32989,1,0,1,0,0,1,1,1,0,0,1,1
19,0,-999,1,4,0,55,32990,1,0,0,0,0,0,0,0,0,1,1,0
24,0,-999,1,5,22,71,32991,1,1,0,1,1,1,1,1,1,1,0,1
34,0,-999,1,5,0,54,32992,0,1,1,0,1,0,0,1,0,0,1,1
24,0,-999,1,5,11,81,32993,0,1,1,0,0,0,1,1,1,0,1,1
35,1,1,2,4,3,88,32994,1,1,1,1,1,1,1,1,1,1,0,1
24,0,-999,1,6,41,88,32995,0,0,1,0,1,0,0,0,0,1,0,1
18,0,-999,1,4,0,49,32996,1,1,1,1,0,1,0,1,1,1,0,1
32,0,-999,2,5,37,56,32997,1,0,0,0,1,0,0,1,0,1,0,0
26,0,-999,2,5,0,100,32998,1,0,0,1,1,0,0,1,0,0,1,1
34,0,-999,2,4,0,89,32999,1,1,0,0,0,0,1,1,1,1,1,0
24,0,-999,2,5,16,71,33000,0,1,0,1,1,0,0,0,0,0,1,1
19,0,-999,1,4,27,67,33001,1,1,0,1,1,0,0,0,1,0,0,1
36,0,-999,2,6,0,92,33002,1,1,1,0,1,1,1,1,1,1,0,1
40,0,-999,1,6,2,100,33003,1,1,0,0,0,0,1,0,0,1,0,1
22,0,-999,2,5,56,16,33004,1,1,1,1,1,1,0,1,0,1,0,0
21,0,-999,1,5,74,72,33005,0,1,1,1,1,1,1,0,1,1,1,1
30,0,-999,2,6,0,94,33006,0,0,1,1,1,0,0,1,1,1,1,1
25,0,-999,1,6,44,51,33007,0,1,1,1,1,0,0,0,1,0,0,0
22,0,-999,2,5,29,90,33008,1,1,1,1,0,1,1,0,0,0,0,1
21,0,-999,1,5,0,85,33009,1,1,1,0,0,0,0,1,1,1,1,1
24,0,-999,2,5,8,78,33010,0,0,1,1,0,1,1,0,0,0,0,1
21,0,-999,1,5,16,64,33011,1,1,1,1,1,1,0,1,1,1,0,0
25,0,-999,2,6,63,67,33012,1,1,0,1,0,1,1,1,1,1,1,1
25,0,-999,1,6,0,75,33013,1,1,1,1,1,1,0,1,1,1,0,0
24,0,-999,1,6,58,77,33014,1,1,1,0,0,1,1,0,0,1,1,1
18,0,-999,1,4,19,71,33015,0,0,1,1,1,0,1,1,1,0,0,1
41,1,1,2,6,100,72,33016,1,1,1,0,1,1,0,1,1,1,1,1
19,0,-999,1,5,29,62,33017,1,0,1,0,1,1,1,1,0,1,0,0
34,0,-999,2,5,35,79,33018,0,0,0,1,1,0,0,0,1,1,1,0
29,0,-999,1,6,9,55,33019,0,1,1,1,1,1,1,1,0,1,1,1
42,0,-999,1,6,26,68,33020,1,1,0,1,1,1,1,0,0,0,1,0
42,0,-999,1,5,57,69,33021,1,0,1,1,1,1,1,0,1,0,1,1
18,0,-999,1,5,0,84,33022,0,1,1,1,0,1,1,1,1,1,0,1
21,0,-999,2,5,0,62,33023,0,0,0,1,1,1,0,1,1,1,1,1
20,0,-999,1,4,0,46,33024,1,1,1,1,1,1,1,1,1,1,1,1
26,0,-999,1,6,8,47,33025,1,1,1,1,1,0,1,0,1,1,0,1
31,0,-999,2,5,4,79,33026,0,1,0,1,1,1,1,0,0,1,1,1
27,0,-999,1,5,0,100,33027,1,0,1,1,1,0,1,1,1,1,1,1
33,0,-999,1,5,0,50,33028,1,0,1,1,0,1,1,0,0,0,1,0
32,0,-999,1,4,4,72,33029,1,1,1,0,0,1,1,1,0,1,0,0
24,0,-999,2,5,0,89,33030,1,0,0,1,0,1,1,0,1,1,1,1
32,0,-999,2,6,15,45,33031,1,1,1,1,0,1,1,1,1,0,1,0
28,0,-999,1,6,28,100,33032,1,1,1,1,1,1,1,1,0,1,1,1
28,0,-999,2,4,41,65,33033,1,1,1,1,0,1,1,1,0,0,1,0
29,0,-999,1,6,30,71,33034,1,1,1,0,1,1,1,1,1,1,0,0
19,0,-999,1,4,0,91,33035,0,1,1,1,1,1,1,1,1,1,1,0
32,1,1,2,4,22,88,33036,1,0,0,1,1,1,1,1,1,0,0,1
31,1,1,1,5,0,100,33037,1,1,1,0,1,1,1,1,0,1,1,1
37,0,-999,1,6,29,100,33038,1,1,1,1,0,0,1,1,1,1,1,1
23,0,-999,1,5,0,58,33039,0,0,1,1,1,1,0,0,0,0,1,1
21,0,-999,1,6,0,80,33040,1,1,1,0,0,1,0,0,1,1,0,1
24,0,-999,1,5,0,61,33041,1,0,1,1,0,1,1,1,1,1,1,1
24,0,-999,1,6,39,61,33042,0,1,1,1,1,1,1,1,1,1,1,1
53,1,2,1,5,0,100,33043,1,0,1,0,1,0,1,1,1,1,1,0
37,1,1,1,5,0,100,33044,0,1,1,1,0,1,0,1,1,0,1,1
32,0,-999,2,6,53,77,33045,1,1,1,1,1,1,0,1,1,1,1,1
18,0,-999,2,3,26,100,33046,1,1,1,0,1,1,0,1,0,1,0,1
36,0,-999,1,6,39,69,33047,0,1,0,0,0,0,0,0,1,1,1,0
21,0,-999,2,5,0,91,33048,1,1,1,1,1,1,1,1,1,0,1,1
